@relation sales_clothes

@attribute No. numeric
@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_color {white,green,other,black,yellow,blue,pink,grey,red,dual,brown,beige}
@attribute product_variation_size_id {M,XS,S,XXS,L,XXL,OTHER,XXXXXL,XXXL,XL,XXXS,XXXXL}
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute origin_country {CN,US,VE,AT,SG,GB}
@attribute merchant_rating numeric

@data
722,6,6,5000,0,3.75,506,226,106,65,41,68,0,0,0,0,yellow,XS,7,2,24,50,CN,3.817583
723,8,7,5000,0,3.39,1248,440,207,233,139,229,0,0,0,0,black,M,50,3,43,50,CN,4.041215
724,5.74,5,10000,1,3.61,2366,981,434,368,220,363,0,0,0,0,white,M,1,1,50,50,CN,4.153665
725,11,10,100,1,3.09,22,5,5,4,3,5,0,0,0,0,black,S,50,3,38,50,CN,3.967611
726,2,2,1000,1,4.13,143,82,28,15,5,13,0,0,0,0,grey,OTHER,50,1,42,50,CN,4.036019
727,8,7,1000,0,3.42,373,144,57,60,35,77,0,0,0,0,pink,S,50,2,63,50,CN,3.965204
728,8,7,1000,1,3.81,166,77,31,28,10,20,0,0,0,0,other,XXS,50,3,58,50,CN,4.254208
729,2,2,1000,0,4.19,81,50,14,6,4,7,1,0,1,0,green,XS,1,1,35,50,CN,4.146957
730,11,10,5000,0,3.13,908,268,132,169,129,210,0,0,0,0,black,S,50,2,24,50,CN,3.817583
731,11,20,20000,0,3.56,3929,1417,804,786,411,511,0,0,0,0,other,M,50,2,37,50,CN,3.962381
732,8,7,10,1,5,0,0,0,0,0,0,0,0,0,0,grey,M,50,3,10,50,CN,3.966035
733,5,85,5000,1,3.7,296,133,45,52,29,37,0,0,0,0,red,XS,2,2,41,50,CN,3.831514
734,9,8,100,0,3.7,27,11,4,6,5,1,0,0,0,0,blue,M,50,3,81,50,CN,3.894231
735,9,8,5000,0,3.68,856,358,169,147,64,118,0,0,0,0,pink,M,50,3,43,50,CN,3.947472
736,7,6,100,0,3.95,65,30,17,10,1,7,0,0,0,0,black,XS,50,2,40,50,CN,3.956065
737,9,9,20000,0,4.1,4874,2616,1011,657,284,306,0,0,0,0,black,S,50,3,41,50,CN,3.999371
738,11,11,5000,1,3.59,1329,515,265,238,115,196,0,0,0,0,black,M,50,2,44,50,CN,4.203725
739,2,2,100,1,2.57,7,1,1,2,0,3,0,0,0,0,yellow,S,5,1,30,50,CN,4.02446
740,14,12,20000,1,3.61,5891,2246,1221,1098,506,820,0,0,0,0,yellow,M,50,3,32,50,CN,3.915275
741,7,26,10000,0,3.86,2092,1009,399,300,143,241,0,0,0,0,white,S,50,2,33,50,CN,3.999819
742,8,7,10000,1,3.66,1467,624,262,246,122,213,0,0,0,0,black,XXXXL,50,3,41,50,CN,3.897115
743,13,11,10000,1,3.87,2731,1223,644,419,178,267,0,0,0,0,red,M,48,3,37,50,CN,4.030461
744,12,85,50,1,4.75,4,3,1,0,0,0,0,0,0,0,green,S,18,3,35,50,CN,4.175439
745,8,7,10000,0,4.13,1312,705,296,162,79,70,0,0,0,0,grey,XS,50,2,31,50,CN,4.053018
746,8,68,8,0,5,0,0,0,0,0,0,0,0,0,0,white,S,50,3,43,50,CN,3.916933
747,11,10,1000,1,3.8,75,35,12,12,10,6,0,0,0,0,green,S,20,3,31,50,CN,3.797448
748,5,5,100,0,3.97,30,16,5,5,0,4,0,0,0,0,red,S,50,2,45,50,CN,3.867547
749,5.75,16,100,1,4.26,27,18,4,2,0,3,0,0,0,0,black,XXS,50,2,32,50,CN,4.444444
750,8,7,5000,1,3.32,743,243,122,142,99,137,0,0,0,0,green,L,31,3,48,50,CN,3.93753
751,7,6,100,0,3.95,65,30,17,10,1,7,0,0,0,0,black,XS,50,2,40,50,CN,3.956065
752,6,7,50,1,4,4,2,1,0,1,0,0,0,0,0,blue,S,50,2,45,50,CN,4.166509
753,11,19,20000,1,3.78,2729,1334,459,339,201,396,0,0,0,0,red,S,50,2,41,50,CN,4.003229
754,5.65,6,1000,1,3.96,164,86,26,28,8,16,0,0,0,0,black,M,17,2,23,50,CN,4.04517
755,8,8,5000,0,4.14,555,304,122,68,23,38,0,0,0,0,white,M,50,3,41,50,CN,3.799959
756,5,5,5000,0,3.6,763,308,146,130,55,124,0,0,0,0,white,XS,7,2,20,50,CN,4.028857
757,11,10,10000,1,4.05,1479,754,329,219,73,104,0,0,0,0,black,M,50,2,45,50,CN,3.936382
758,49,42,100,0,4.67,6,4,2,0,0,0,1,0,0,1,red,XXXXXL,2,12,41,2,CN,4.223138
759,5,5,100,1,4.83,6,5,1,0,0,0,0,0,0,0,red,XS,1,2,40,50,CN,3.038961
760,4.66,11,100,1,2.92,24,9,0,4,2,9,0,0,0,0,black,XL,50,1,41,50,CN,4.275731
761,7,6,100,1,3,22,5,3,7,1,6,0,0,0,0,black,XXL,50,2,41,50,CN,3.934967
762,19,17,1000,1,3.4,255,96,44,37,23,55,0,0,0,0,other,XS,49,5,21,50,CN,3.76058
763,23,118,100,0,3.86,118,63,16,16,6,17,0,0,0,0,other,M,50,6,54,50,CN,4.064925
764,9,10,100,1,3.84,51,27,6,8,3,7,0,0,0,0,white,OTHER,2,3,39,50,CN,3.651206
765,6,34,1000,0,3.41,106,35,19,22,14,16,0,0,0,0,pink,S,50,2,43,50,CN,4.002935
766,14,92,100,0,3.92,25,8,11,4,0,2,0,0,0,0,red,M,50,4,40,50,CN,4.22762
767,22,19,20000,1,3.66,1103,461,218,170,94,160,0,0,0,0,blue,S,50,6,38,50,CN,4.096908
768,8,7,1000,1,2.98,108,36,9,17,9,37,0,0,0,0,green,S,20,2,36,50,CN,3.475584
769,2.66,3,100,1,2.67,12,1,4,2,0,5,0,0,0,0,yellow,S,1,1,30,50,CN,4.137582
770,2,9,100,0,3.47,32,11,6,5,7,3,0,0,0,0,white,XXS,1,1,40,50,CN,4.167628
771,16,14,10000,0,4.34,3075,1974,581,275,91,154,1,0,1,0,black,XS,50,4,47,50,CN,4.301175
772,11,11,1000,0,3.75,213,97,35,38,16,27,0,0,0,0,blue,S,50,3,18,50,CN,3.89889
773,14,12,1000,0,3.74,582,252,117,95,46,72,0,0,0,0,white,XXXXL,43,3,26,50,CN,3.885538
774,16,16,2,0,5,0,0,0,0,0,0,0,0,0,0,other,OTHER,10,5,32,50,CN,4.30303
775,8,8,1000,0,4.18,668,385,126,85,33,39,0,0,0,0,green,XS,48,2,15,50,CN,4.005741
776,9,8,5000,1,4.22,827,471,185,96,36,39,0,0,0,0,blue,M,50,3,43,50,CN,4.091419
777,14,12,100,0,4.23,65,41,8,10,2,4,1,0,1,0,black,S,50,4,33,50,CN,4.169886
778,11,10,10000,1,3.76,1546,662,328,252,129,175,0,0,0,0,white,L,27,3,36,50,CN,4.138885
779,15,109,1000,0,3.96,382,190,83,48,25,36,0,0,0,0,black,S,50,4,36,50,CN,3.968269
780,4,4,50,1,1,1,0,0,0,0,1,0,0,0,0,blue,XS,20,1,44,50,CN,3.515748
781,5.75,5,10,1,5,0,0,0,0,0,0,0,0,0,0,white,XS,5,2,139,50,CN,2.333333
782,9,8,1000,1,3.29,99,40,12,10,11,26,0,0,0,0,red,S,44,3,28,50,CN,4.080891
783,6,6,1000,0,3.21,362,117,60,52,48,85,0,0,0,0,black,S,50,2,24,50,CN,4.155394
784,8,7,10000,0,4.09,1087,626,176,138,48,99,0,0,0,0,black,S,50,2,21,50,CN,3.960936
785,5.73,5,1000,1,3.69,182,82,30,27,17,26,0,0,0,0,yellow,XXS,50,1,58,50,CN,4.279446
786,8,7,20000,0,3.9,3700,1783,730,566,258,363,0,0,0,0,white,XS,2,2,18,50,CN,4.130004
787,11,10,1000,1,3.35,85,27,16,17,10,15,0,0,0,0,red,S,50,2,33,50,CN,3.895038
788,8,7,50,1,3.67,6,2,1,2,1,0,0,0,0,0,brown,S,20,3,37,50,CN,3.791908
789,7,17,10,0,5,2,2,0,0,0,0,0,0,0,0,grey,OTHER,2,2,21,50,CN,3.608696
790,4,6,50000,0,4,10927,5479,2331,1605,665,847,0,0,0,0,blue,S,50,1,30,50,CN,4.094694
791,13,11,100,0,3.22,9,5,0,0,0,4,0,0,0,0,green,L,50,3,41,50,CN,3.801802
792,12,85,1000,1,4.15,153,87,30,19,6,11,0,0,0,0,white,S,50,3,40,50,CN,4.233683
793,9,10,10000,0,4.15,2587,1511,479,275,115,207,0,0,0,0,red,XS,50,3,31,50,CN,4.30699
794,5.78,50,5000,1,3.55,876,362,142,141,77,154,0,0,0,0,grey,XS,50,1,10,50,CN,3.966035
795,5.86,11,1000,0,4.28,512,310,108,46,25,23,1,0,1,0,black,S,50,2,29,50,CN,4.264381
796,9,22,10000,0,3.82,1860,891,323,280,161,205,0,0,0,0,blue,XS,50,3,18,50,CN,3.874033
797,3.87,4,1000,0,3.34,94,33,13,19,11,18,0,0,0,0,grey,XS,1,1,22,50,CN,4.127366
798,9,38,1000,0,4.52,312,216,64,16,9,7,1,0,1,0,white,S,50,3,55,50,CN,4.380173
799,5.74,5,100,1,3.38,58,24,6,11,2,15,0,0,0,0,yellow,XS,1,2,30,50,CN,4.137582
800,9,8,10000,1,4.06,1642,894,303,224,92,129,0,0,0,0,pink,M,28,3,23,50,CN,4.04517
801,8,55,7,0,5,1,1,0,0,0,0,0,0,0,0,white,M,50,3,63,50,CN,4.248582
803,4.86,8,1000,1,3.89,115,55,23,20,3,14,0,0,0,0,white,XS,1,1,38,50,CN,3.7899
804,11,10,100,1,3.96,25,17,0,2,2,4,2,1,1,0,red,XS,50,2,27,50,CN,4.277078
805,12,11,50,1,3.29,7,1,3,1,1,1,0,0,0,0,black,XXXXL,50,3,36,50,CN,3.464286
806,15,25,1000,1,3.3,408,129,67,91,41,80,0,0,0,0,green,L,49,4,25,50,CN,3.949064
807,3.91,4,1000,1,3.73,145,64,30,18,14,19,0,0,0,0,yellow,S,50,1,48,50,CN,3.884544
808,11,14,100,0,3.16,38,11,7,7,3,10,0,0,0,0,black,M,9,3,94,50,CN,4.06423
809,11,84,100,0,3.46,56,23,9,8,3,13,0,0,0,0,red,M,50,3,40,50,CN,4.201298
810,8,30,10000,1,4.18,1352,777,274,155,55,91,0,0,0,0,green,S,50,2,33,50,CN,3.902548
811,8,7,10000,0,3.82,2520,1220,433,365,203,299,0,0,0,0,other,M,50,3,14,50,CN,3.87201
812,14,12,10000,1,4.36,2010,1271,400,200,69,70,1,0,1,0,black,S,50,3,38,50,CN,4.238173
813,7,33,50,0,3,2,0,1,0,1,0,0,0,0,0,blue,S,50,2,41,50,CN,4.001546
814,6,11,100,0,4,35,21,5,2,2,5,0,0,0,0,green,XXS,50,2,25,50,CN,3.774114
815,6,6,1000,0,4.18,352,211,59,40,17,25,0,0,0,0,yellow,XS,5,2,37,50,CN,3.9359
816,12,11,100,1,3,6,2,0,2,0,2,0,0,0,0,white,S,10,3,25,50,CN,3.97541
817,9,34,50,0,4,5,3,0,1,1,0,0,0,0,0,pink,S,50,3,61,50,US,4.458101
818,3.88,4,100,0,3.47,34,14,5,6,1,8,0,0,0,0,red,XS,1,1,38,50,CN,3.95879
819,8,7,20000,0,3.96,3761,1958,675,518,242,368,0,0,0,0,blue,S,50,2,20,50,CN,3.998798
820,12,48,1000,1,3.98,131,64,29,21,6,11,0,0,0,0,red,S,50,3,43,50,CN,4.105967
821,5.65,33,1000,0,3.39,192,67,34,34,20,37,0,0,0,0,green,M,50,2,41,50,CN,4.030377
822,11,11,1000,0,4.46,217,147,40,18,6,6,1,0,1,0,red,M,50,3,41,50,CN,4.014663
823,12,11,1000,0,3.82,428,189,101,59,30,49,0,0,0,0,red,S,50,3,41,50,CN,3.978865
824,5.74,5,10000,1,3.61,2366,981,434,368,220,363,0,0,0,0,white,M,1,1,50,50,CN,4.153665
825,9,8,100,1,4.13,23,13,4,4,0,2,0,0,0,0,black,OTHER,3,3,47,50,CN,4.239851
826,8,58,5000,0,3.45,920,288,207,190,99,136,0,0,0,0,green,S,5,3,43,50,CN,4.192789
827,8,17,1000,1,3.39,219,86,33,30,20,50,0,0,0,0,green,XXS,1,2,41,50,CN,3.954443
828,5.79,5,5000,0,3.78,1022,470,194,155,74,129,0,0,0,0,white,S,6,2,47,50,CN,3.732473
829,8,16,10000,0,3.27,1167,412,187,166,113,289,0,0,0,0,white,S,12,2,18,50,CN,3.874033
830,2.79,13,100,1,4,2,1,0,1,0,0,0,0,0,0,grey,XS,35,1,48,50,CN,4.245225
831,9,84,100,1,3.73,82,32,16,22,4,8,0,0,0,0,pink,S,15,3,43,50,CN,3.909779
832,13,15,100,0,3.49,55,21,11,6,8,9,1,0,0,1,green,OTHER,2,3,33,50,CN,4.428571
833,8,7,20000,0,3.68,2015,911,340,279,169,316,0,0,0,0,other,S,50,3,24,50,CN,3.881464
834,5.65,7,1000,0,4.24,319,183,69,37,19,11,0,0,0,0,blue,L,12,2,40,50,CN,4.047725
835,4.86,5,1000,1,3.79,200,95,35,28,16,26,0,0,0,0,white,XS,1,1,20,50,CN,4.189139
836,6,8,1000,1,3.82,523,232,114,72,59,46,0,0,0,0,green,S,4,2,54,50,US,4.170603
837,6,9,1000,0,4.01,471,252,85,62,31,41,0,0,0,0,black,S,50,2,35,50,CN,4.092216
838,8,9,1000,0,4.22,621,373,117,66,27,38,0,0,0,0,red,S,50,2,39,50,CN,4.192801
839,11,50,5000,0,3.45,869,305,164,155,107,138,0,0,0,0,black,M,50,2,43,50,CN,3.96752
840,9,17,10000,0,3.93,2253,1044,526,348,146,189,0,0,0,0,green,S,23,3,59,50,CN,4.343235
841,8,84,1000,0,3.74,536,231,104,92,46,63,0,0,0,0,other,L,50,3,63,50,CN,4.267891
842,12,11,20000,1,3.8,2066,932,422,317,151,244,0,0,0,0,black,M,25,3,49,50,CN,4.121484
843,14,37,1000,0,3.85,422,189,102,55,31,45,0,0,0,0,other,M,50,4,41,50,CN,3.933581
844,8,7,100,0,4.07,14,9,0,3,1,1,0,0,0,0,black,S,1,3,33,50,CN,4.230556
845,8,7,1000,0,3.09,337,101,46,61,40,89,0,0,0,0,yellow,S,50,3,37,50,CN,4.097303
846,8,26,100,0,5,13,13,0,0,0,0,0,0,0,0,yellow,S,50,2,33,50,CN,3.65942
847,7,6,5000,0,3.44,921,350,149,152,92,178,0,0,0,0,red,S,5,2,47,50,CN,3.732473
848,7,26,5000,0,3.59,677,288,101,119,62,107,0,0,0,0,red,S,50,2,33,50,CN,3.999819
849,16,111,1000,1,4.05,580,321,109,68,23,59,0,0,0,0,pink,S,50,4,44,50,CN,4.193457
850,11,24,1000,0,3.78,463,216,81,69,41,56,0,0,0,0,yellow,S,50,2,41,50,CN,4.079644
851,9,65,1000,0,4.09,520,281,113,56,30,40,0,0,0,0,black,L,13,3,94,50,CN,4.06423
852,5,28,5000,1,3.29,1530,517,255,256,153,349,0,0,0,0,blue,S,1,2,26,50,CN,3.696054
853,16,14,1000,1,4.52,552,394,97,33,9,19,3,1,1,1,other,OTHER,50,6,43,50,CN,4.254434
854,7,6,1000,1,4.23,207,121,43,24,8,11,0,0,0,0,green,OTHER,50,2,36,50,CN,4.332429
855,9,50,5000,0,3.6,985,388,198,168,77,154,0,0,0,0,black,S,50,3,43,50,CN,3.995056
856,1.76,2,100,0,4.63,35,27,5,2,0,1,1,0,1,0,white,OTHER,2,1,45,9,CN,4.455941
857,5,6,5000,0,4.07,824,441,165,112,43,63,0,0,0,0,grey,S,50,1,41,50,CN,4.048356
858,8,7,1000,0,4.23,650,373,141,76,34,26,0,0,0,0,black,S,50,3,43,50,CN,4.1148
859,4.69,4,5000,1,3.95,574,274,136,77,38,49,0,0,0,0,green,L,3,1,49,50,CN,4.121484
860,8,18,1000,1,4.15,158,88,34,18,7,11,0,0,0,0,green,L,50,2,43,50,CN,3.740885
861,6,6,100,0,3.47,19,6,5,4,0,4,0,0,0,0,grey,S,10,2,45,50,CN,3.867547
862,6,33,10,0,2.33,3,1,0,0,0,2,0,0,0,0,blue,S,50,2,41,50,CN,3.924677
863,6,10,1000,0,3,87,22,10,23,10,22,0,0,0,0,yellow,XS,3,2,20,50,CN,3.676724
864,4.65,4,50,0,5,0,0,0,0,0,0,0,0,0,0,pink,XS,9,1,36,50,CN,3.891791
865,2.67,67,10,0,5,0,0,0,0,0,0,0,0,0,0,blue,OTHER,5,1,27,50,CN,3.692308
866,11,10,100,1,3.5,10,4,2,0,3,1,0,0,0,0,red,S,49,3,30,50,CN,4.02446
867,5,26,100,1,4,4,3,0,0,0,1,0,0,0,0,pink,S,50,2,41,50,CN,4.157548
868,11,11,1000,1,4.22,223,136,43,20,6,18,1,0,1,0,blue,XS,5,3,35,50,CN,3.766117
869,7,11,20000,0,3.98,6510,3140,1357,1154,445,414,0,0,0,0,grey,S,5,2,41,50,CN,4.063966
870,12,11,1000,0,3.61,171,73,30,26,13,29,0,0,0,0,white,S,7,3,54,50,CN,4.194554
871,1.72,26,1000,1,4.33,18,10,5,2,1,0,0,0,0,0,yellow,XS,9,1,43,50,CN,4.007283
872,1.72,2,100,0,4.23,13,7,4,0,2,0,0,0,0,0,green,XS,3,1,55,50,CN,4.0032
873,8,47,10000,1,4.21,1631,945,333,201,62,90,1,0,1,0,grey,XS,6,3,38,50,CN,4.321881
874,5.8,9,1000,1,3.83,52,25,7,11,4,5,0,0,0,0,red,XS,4,2,43,50,CN,3.809966
875,7,6,50000,0,4.12,9207,5077,1860,1185,467,618,0,0,0,0,black,M,6,2,18,50,CN,4.156198
876,3.66,26,100,1,3.2,10,4,2,0,0,4,0,0,0,0,green,OTHER,50,1,140,50,CN,3.33829
877,3.83,4,5000,1,3.76,337,163,48,54,27,45,0,0,0,0,black,S,50,1,42,50,CN,4.285598
878,13,84,10000,1,4.36,2592,1632,531,260,68,101,1,0,1,0,black,S,50,3,33,50,CN,4.301067
879,6,17,5000,1,3.85,817,384,160,125,59,89,0,0,0,0,blue,XXS,1,2,41,50,CN,4.079644
880,15,59,100,0,3.87,202,94,50,21,12,25,0,0,0,0,other,M,11,4,30,50,CN,4.157837
881,8,7,100,0,4,13,5,5,1,2,0,0,0,0,0,dual,XS,5,2,23,50,CN,3.790698
882,1.71,2,50,1,4.67,3,2,1,0,0,0,0,0,0,0,grey,XS,2,1,31,50,CN,3.797448
883,12,43,10000,1,3.87,632,303,122,99,35,73,0,0,0,0,pink,S,50,3,42,50,CN,3.972937
884,20,17,50,0,4.17,12,7,2,2,0,1,0,0,0,0,red,S,50,6,36,50,CN,3.923077
885,9,8,1000,0,4.17,648,347,160,76,33,32,0,0,0,0,black,S,50,3,41,50,CN,4.030377
886,2,56,1000,1,3.73,41,17,10,6,2,6,0,0,0,0,green,S,2,1,27,50,CN,3.909907
887,5,5,100,1,3.4,25,11,3,2,3,6,0,0,0,0,black,XS,50,2,35,50,CN,3.918367
888,9,14,10000,0,4.14,644,363,134,71,27,49,0,0,0,0,blue,M,50,3,43,50,CN,3.849194
889,11,10,100,1,3.56,71,29,10,15,6,11,0,0,0,0,green,XXXXL,50,3,35,50,CN,4.069015
890,16,14,1000,1,4.27,127,75,31,9,4,8,1,0,1,0,dual,XS,50,4,36,50,CN,4.217899
891,7,6,5000,0,3.23,1212,393,201,198,133,287,0,0,0,0,white,S,9,2,13,50,CN,3.687426
892,7,84,10000,0,3.93,2526,1269,485,355,153,264,0,0,0,0,blue,S,50,2,41,50,CN,4.029235
893,8,54,50000,0,3.69,14568,5946,2952,2624,1310,1736,0,0,0,0,grey,S,50,3,78,50,CN,3.840257
894,8,7,100,0,3.8,15,9,1,1,1,3,0,0,0,0,grey,XS,50,3,14,50,CN,4.045455
895,8,7,10000,0,3.66,864,366,168,129,76,125,0,0,0,0,white,S,50,3,24,50,CN,3.849593
896,3,3,100,1,4.04,47,22,13,6,4,2,0,0,0,0,dual,XXXS,1,1,29,50,CN,4.093588
897,8,20,1000,0,3.12,341,106,45,62,39,89,0,0,0,0,blue,S,50,2,138,50,CN,3.953169
898,6,21,5000,0,3.18,573,174,96,97,69,137,0,0,0,0,red,S,13,2,34,50,CN,4.11387
899,9,21,100,0,3.51,47,17,10,6,8,6,0,0,0,0,green,M,7,3,34,50,CN,4.11387
900,11,49,100,0,3.73,26,12,4,3,5,2,0,0,0,0,red,M,25,2,43,50,CN,4.143966
901,13,11,1000,0,3.36,350,115,75,54,33,73,0,0,0,0,red,S,50,3,14,50,CN,3.87201
902,11,11,5000,1,4.16,1401,777,298,185,54,87,0,0,0,0,white,XL,41,2,37,50,CN,4.054471
903,7,7,1000,0,4.02,636,330,128,90,34,54,0,0,0,0,white,S,50,2,41,50,CN,4.018157
904,9,10,10,1,5,0,0,0,0,0,0,0,0,0,0,black,XS,50,3,43,50,CN,3.690722
905,8,7,100,0,4.19,54,33,10,4,2,5,1,0,1,0,pink,XS,50,2,21,50,CN,3.85193
906,8,8,1000,0,4.06,121,61,28,16,10,6,0,0,0,0,pink,S,1,3,42,50,CN,4.024242
907,6,17,5000,1,4.26,550,322,122,62,13,31,1,0,1,0,grey,S,20,2,48,50,CN,4.274866
908,14,13,100,0,4.5,113,82,17,7,3,4,1,0,1,0,grey,S,50,3,40,50,CN,4.047725
909,13,93,100,0,4.09,127,68,27,15,9,8,0,0,0,0,pink,S,5,3,40,50,CN,4.235382
910,13,59,1000,0,4.14,870,520,133,106,40,71,0,0,0,0,blue,S,50,3,43,50,CN,4.038734
911,5,5,5000,1,3.88,883,446,162,109,59,107,0,0,0,0,black,S,50,2,23,50,CN,4.120677
912,3.69,53,100,1,4.36,11,6,3,2,0,0,1,0,0,1,black,OTHER,1,1,27,50,CN,3.855596
913,3.85,69,1000,1,3.23,185,51,33,42,26,33,0,0,0,0,other,S,1,1,25,50,CN,3.960171
914,11,10,100,0,3.91,22,13,1,4,1,3,0,0,0,0,white,XS,50,3,40,50,CN,4.106343
915,2,2,1000,0,4.19,81,50,14,6,4,7,1,0,1,0,green,XS,1,1,35,50,CN,4.146957
916,8,85,100,1,4.5,14,9,3,2,0,0,0,0,0,0,white,OTHER,1,2,15,50,CN,3.901734
917,7,7,10,0,3.36,11,4,1,3,1,2,0,0,0,0,black,M,1,2,38,50,CN,3.810479
918,11,24,1000,0,3.73,154,68,31,21,14,20,0,0,0,0,white,L,50,3,42,50,CN,4.213439
919,11,10,5000,1,3.2,249,85,35,38,26,65,0,0,0,0,black,S,35,2,28,50,CN,4.080891
920,2.7,3,10000,1,4.13,1165,667,217,137,59,85,0,0,0,0,other,S,1,1,33,50,CN,4.108849
922,11,14,20000,1,3.76,8029,3689,1502,1160,592,1086,0,0,0,0,black,S,19,2,43,50,CN,4.137106
923,12,11,100,0,3.97,37,23,4,1,4,5,0,0,0,0,white,S,50,3,42,50,CN,3.735537
924,5.66,6,100,0,3.08,13,3,3,3,0,4,0,0,0,0,black,S,50,2,35,50,CN,4.069015
925,16,14,100,0,4,11,5,3,2,0,1,0,0,0,0,black,S,50,5,26,50,CN,4.148272
926,3.67,13,1000,0,4.09,197,97,48,33,10,9,0,0,0,0,black,S,50,1,43,50,CN,4.136723
927,12,11,100,0,3.73,104,40,24,24,4,12,0,0,0,0,yellow,S,50,3,42,50,CN,4.02782
928,2.71,6,100,1,3.4,20,6,5,4,1,4,0,0,0,0,pink,XS,2,1,31,50,CN,3.797448
929,5.73,5,100,0,4.03,63,29,14,15,3,2,0,0,0,0,black,OTHER,50,1,137,50,CN,4.003115
930,8,7,10000,0,3.84,1958,889,427,291,144,207,0,0,0,0,blue,S,50,2,25,50,CN,4.268002
931,9,8,100,0,3.7,27,11,4,6,5,1,0,0,0,0,blue,M,50,3,81,50,CN,3.894231
932,14,12,100,0,2.7,20,6,1,3,1,9,0,0,0,0,pink,S,14,3,27,50,CN,3.922702
933,3.66,4,100,0,3.04,23,7,3,4,2,7,0,0,0,0,blue,XXL,50,1,138,50,CN,3.953169
934,6,6,100,0,3.4,5,2,0,2,0,1,0,0,0,0,yellow,XS,50,2,14,50,CN,3.625
935,12,85,1000,0,3.58,137,63,18,17,14,25,0,0,0,0,white,S,50,3,43,50,CN,3.85539
936,9,8,5000,0,3.68,856,358,169,147,64,118,0,0,0,0,pink,M,50,3,43,50,CN,3.947472
937,13,56,100,1,3.55,20,8,5,1,2,4,0,0,0,0,black,S,50,3,38,50,CN,3.774775
938,3,3,50,0,4.25,4,3,0,0,1,0,0,0,0,0,other,XS,1,1,27,50,CN,4.035714
939,9,8,1000,1,3.67,108,43,20,24,8,13,0,0,0,0,dual,XL,1,3,35,50,CN,3.924685
940,11,11,1000,0,3.62,131,53,26,21,11,20,0,0,0,0,pink,S,50,2,41,50,CN,3.817149
941,11,10,100,0,3.55,89,37,17,10,8,17,0,0,0,0,red,XS,17,3,32,50,CN,3.556818
942,11,10,100,1,3.13,45,11,11,7,5,11,0,0,0,0,blue,XS,1,3,26,50,CN,3.381868
944,7,49,1000,0,3.99,194,98,41,25,15,15,0,0,0,0,black,S,50,2,40,50,CN,4.316022
945,3.73,17,100,1,4.37,27,17,7,1,0,2,1,0,1,0,white,OTHER,5,1,48,50,CN,4.521866
946,8,10,50,0,5,2,2,0,0,0,0,0,0,0,0,yellow,XS,5,2,23,50,CN,3.874016
947,3.81,25,100,1,3.32,25,11,3,2,1,8,0,0,0,0,other,S,50,1,35,50,CN,3.944535
948,6,142,10000,1,3.78,1941,912,349,288,131,261,0,0,0,0,green,S,20,2,41,50,CN,4.12342
949,12,86,1000,0,4.09,702,386,143,81,35,57,0,0,0,0,white,S,10,3,37,50,CN,4.253287
950,6,6,100,1,5,2,2,0,0,0,0,0,0,0,0,black,XS,1,2,27,50,CN,4.035714
951,6,31,10000,0,4.09,2789,1442,635,401,137,174,0,0,0,0,white,S,50,2,45,50,CN,4.280442
952,9,8,50000,0,3.83,13198,6060,2562,2214,1033,1329,0,0,0,0,yellow,S,50,3,53,50,CN,4.302082
953,13,11,50,0,4.33,12,7,3,1,1,0,0,0,0,0,pink,L,1,3,79,24,CN,4.093537
954,11,10,10000,0,3.75,1717,745,349,274,145,204,0,0,0,0,white,OTHER,50,3,23,50,CN,4.235887
955,3.9,5,1000,0,3.11,57,19,4,13,6,15,0,0,0,0,pink,S,9,1,91,50,CN,3.882722
956,8,47,100,1,4.33,110,69,23,7,7,4,1,0,1,0,blue,S,50,2,43,50,CN,4.577519
957,6,6,50000,0,4.2,12880,7337,2647,1643,623,630,1,0,1,0,black,S,18,2,53,50,CN,4.227943
958,6,6,5000,0,3.93,549,286,90,78,36,59,0,0,0,0,black,M,50,2,43,50,CN,4.006692
959,8,10,50,1,5,0,0,0,0,0,0,0,0,0,0,black,XS,50,3,41,50,CN,4.146242
960,4.68,25,1000,1,3.69,127,53,25,21,12,16,0,0,0,0,blue,XXL,50,1,43,50,CN,4.057811
961,8,43,1000,0,4,180,91,39,28,3,19,0,0,0,0,black,M,50,3,41,50,CN,3.933581
962,8,7,20000,0,4.05,8904,4640,1964,1121,493,686,0,0,0,0,black,S,50,2,31,50,CN,4.168097
963,8,51,1000,1,3.61,256,109,47,36,20,44,0,0,0,0,white,OTHER,50,3,38,50,CN,4.141953
964,7,26,100,0,2.9,10,4,0,0,3,3,0,0,0,0,white,S,50,2,33,50,CN,3.1875
965,7,6,10000,0,4.11,2483,1325,521,360,134,143,0,0,0,0,black,S,50,2,31,50,CN,4.066218
